FECHAHORA,DEM
2007-01-26T13UTC+01:00,37677.5
2007-01-26T14UTC+01:00,35323
2007-01-26T15UTC+01:00,35061.2
2007-01-26T16UTC+01:00,35352.6
2007-01-26T17UTC+01:00,35443.3
2007-01-26T18UTC+01:00,38124.6
2007-01-26T19UTC+01:00,38760.3
2007-01-26T20UTC+01:00,37507.5
2007-01-26T21UTC+01:00,36052.6
2007-01-26T22UTC+01:00,34156.6
2007-01-26T23UTC+01:00,34396.6
2007-01-27T00UTC+01:00,31851.5
2007-01-27T01UTC+01:00,29528
2007-01-27T02UTC+01:00,26931.4
2007-01-27T03UTC+01:00,25261.3
2007-01-27T04UTC+01:00,24415.8
2007-01-27T05UTC+01:00,23114.8
2007-01-27T06UTC+01:00,22762.1
2007-01-27T07UTC+01:00,23795.8
2007-01-27T08UTC+01:00,24847
2007-01-27T09UTC+01:00,27751.8
2007-01-27T10UTC+01:00,30744.2
2007-01-27T11UTC+01:00,31739.6
2007-01-27T12UTC+01:00,31580.1
2007-01-27T13UTC+01:00,31487.3
2007-01-27T14UTC+01:00,30179.2
2007-01-27T15UTC+01:00,29642.9
2007-01-27T16UTC+01:00,29543.5
2007-01-27T17UTC+01:00,28964.8
2007-01-27T18UTC+01:00,31345.3
2007-01-27T19UTC+01:00,33260.6
2007-01-27T20UTC+01:00,33636.4
2007-01-27T21UTC+01:00,33704.7
2007-01-27T22UTC+01:00,31769.7
2007-01-27T23UTC+01:00,31624.1
2007-01-28T00UTC+01:00,29518.3
2007-01-28T01UTC+01:00,26300.8
2007-01-28T02UTC+01:00,24056.3
2007-01-28T03UTC+01:00,23428.1
2007-01-28T04UTC+01:00,22640.5
2007-01-28T05UTC+01:00,21746.8
2007-01-28T06UTC+01:00,21452
2007-01-28T07UTC+01:00,20453.9
2007-01-28T08UTC+01:00,20802.8
2007-01-28T09UTC+01:00,22604.8
2007-01-28T10UTC+01:00,25588
2007-01-28T11UTC+01:00,27871.1
2007-01-28T12UTC+01:00,28621.3
2007-01-28T13UTC+01:00,29444.2
2007-01-28T14UTC+01:00,29234.5
2007-01-28T15UTC+01:00,28386.8
2007-01-28T16UTC+01:00,27616
2007-01-28T17UTC+01:00,28026.7
2007-01-28T18UTC+01:00,29573.7
2007-01-28T19UTC+01:00,32683.9
2007-01-28T20UTC+01:00,33064.3
2007-01-28T21UTC+01:00,33533.6
